brand_norm;model_norm;version_norm;model_year;fipe_brand;fipe_model;fipe_code;score;match_source;first_seen;last_seen
hyundai;hb20s;hb20s platinum safety tgdi flex aut 1.0;2025;hyundai;hb20s plat. safety 1.0 tb flex 12v aut.;015238-2;0.8122;contains;2025-08-25;2025-10-15
hyundai;tucson;tucson gls 1.6 aut;2022;hyundai;tucson gls 1.6 turbo 16v aut.;015138-6;0.8552;contains;2025-08-25;2025-08-31
hyundai;tucson;tucson gls 1.6 gdi turbo aut;2022;hyundai;tucson gls 1.6 turbo 16v aut.;015138-6;0.9009;contains;2025-09-26;2025-10-15
jac;e j7;e j7 eletrico 0.1 aut;2023;jac;e-j7 193cv 5p aut. (elétrico);080035-0;0.6688;contains;2025-08-25;2025-08-25
jac;j7;j7 50kw eletrico aut;2023;jac;e-j7 193cv 5p aut. (elétrico);080035-0;0.5791;contains;2025-08-31;2025-10-15
jeep;commander;commander limited 1.3 flex aut;2022;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8214;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 1.3 flex aut;2023;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8214;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 1.3 flex aut;2024;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8214;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 1.3 flex aut;2025;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8214;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 1.3 turbo 270 flex aut;2022;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.95;contains;2025-08-31;2025-10-15
jeep;commander;commander limited 1.3 turbo 270 flex aut;2023;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.95;contains;2025-08-25;2025-10-15
jeep;commander;commander limited 1.3 turbo 270 flex aut;2024;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.95;contains;2025-08-25;2025-10-15
jeep;commander;commander limited 1.3 turbo 270 flex aut;2025;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.95;contains;2025-08-31;2025-10-15
jeep;commander;commander limited 2.0 diesel aut;2022;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8253;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 2.0 diesel aut;2023;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8253;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 2.0 diesel aut;2024;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8253;contains;2025-08-25;2025-09-15
jeep;commander;commander limited 2.0 turbo diesel 4x4 aut;2022;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8;contains;2025-08-31;2025-10-15
jeep;commander;commander limited 2.0 turbo diesel 4x4 aut;2023;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8;contains;2025-08-25;2025-10-15
jeep;commander;commander limited 2.0 turbo diesel 4x4 aut;2024;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8;contains;2025-08-31;2025-10-15
jeep;commander;commander limited diesel 4x4 aut 2.0;2022;jeep;commander limited td380 2.0 4x4 die.aut.;017080-1;0.8073;contains;2025-08-25;2025-09-15
jeep;commander;commander limited turbo flex aut 1.3;2022;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8694;contains;2025-08-25;2025-08-25
jeep;commander;commander limited turbo flex aut 1.3;2023;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8694;contains;2025-08-25;2025-09-15
jeep;commander;commander overland 1.3 flex aut;2023;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.8234;contains;2025-08-25;2025-09-15
jeep;commander;commander overland 1.3 flex aut;2024;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.8234;contains;2025-08-25;2025-08-31
jeep;commander;commander overland 1.3 flex aut;2025;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.8234;contains;2025-08-25;2025-09-15
jeep;commander;commander overland 1.3 turbo 270 flex aut;2023;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.9512;contains;2025-08-31;2025-10-15
jeep;commander;commander overland 1.3 turbo 270 flex aut;2024;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.9512;contains;2025-08-31;2025-10-15
jeep;commander;commander overland 1.3 turbo 270 flex aut;2025;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.9512;contains;2025-08-31;2025-10-15
jeep;commander;commander overland 2.0 diesel aut;2023;jeep;commander overl. td380 2.0 4x4 die. aut.;017083-6;0.8271;contains;2025-08-25;2025-08-31
jeep;commander;commander overland 2.0 diesel aut;2025;jeep;commander overl. td380 2.0 4x4 die. aut.;017083-6;0.8271;contains;2025-08-25;2025-08-25
jeep;commander;commander overland 2.0 turbo diesel 4x4 aut;2023;jeep;commander overl. td380 2.0 4x4 die. aut.;017083-6;0.8025;contains;2025-08-31;2025-10-15
jeep;commander;commander overland 2.0 turbo diesel 4x4 aut;2025;jeep;commander overl. td380 2.0 4x4 die. aut.;017083-6;0.8025;contains;2025-08-31;2025-10-15
jeep;compass;compass blackhawk hurricane turbo 4x4 aut 2.0;2025;jeep;compass black hurricane 2.0 4x4 tb aut.;017096-8;0.7909;contains;2025-09-26;2025-10-15
jeep;compass;compass limited 1.3 flex aut;2022;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.7558;contains;2025-08-25;2025-09-15
jeep;compass;compass limited 1.3 flex aut;2023;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.7558;contains;2025-08-25;2025-09-15
jeep;compass;compass limited 1.3 flex aut;2024;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.7558;contains;2025-08-25;2025-08-25
jeep;compass;compass limited 1.3 flex aut;2025;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.7558;contains;2025-08-25;2025-09-15
jeep;compass;compass limited 1.3 turbo 270 flex aut;2022;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.88;contains;2025-08-31;2025-10-15
jeep;compass;compass limited 1.3 turbo 270 flex aut;2023;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.88;contains;2025-08-31;2025-10-15
jeep;compass;compass limited 1.3 turbo 270 flex aut;2024;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.88;contains;2025-08-31;2025-10-15
jeep;compass;compass limited 1.3 turbo 270 flex aut;2025;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.88;contains;2025-08-31;2025-10-15
jeep;compass;compass limited 1.3 turbo 270 flex aut blindado;2022;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.8001;contains;2025-10-06;2025-10-15
jeep;compass;compass limited 2.0 diesel aut;2021;jeep;compass limited 2.0 4x4 diesel 16v aut.;017051-8;0.9081;contains;2025-08-25;2025-08-31
jeep;compass;compass limited 2.0 diesel aut;2022;jeep;compass limited td 350 2.0 4x4 die. aut.;017077-1;0.7783;contains;2025-08-25;2025-09-15
jeep;compass;compass limited 2.0 diesel aut;2023;jeep;compass limited td 350 2.0 4x4 die. aut.;017077-1;0.7783;contains;2025-08-25;2025-08-31
jeep;compass;compass limited 2.0 flex aut;2021;jeep;compass limited 2.0 4x2 flex 16v aut.;017047-0;0.9061;contains;2025-09-15;2025-10-15
jeep;compass;compass limited 2.0 flex aut blindado;2021;jeep;compass limited 2.0 4x2 flex 16v aut.;017047-0;0.7987;contains;2025-09-26;2025-10-06
jeep;compass;compass limited 2.0 turbo diesel 4x4 aut;2021;jeep;compass limited 2.0 4x4 diesel 16v aut.;017051-8;0.8673;contains;2025-10-06;2025-10-06
jeep;compass;compass limited 2.0 turbo diesel 4x4 aut;2022;jeep;compass limited td 350 2.0 4x4 die. aut.;017077-1;0.756;contains;2025-08-31;2025-10-15
jeep;compass;compass limited 2.0 turbo diesel 4x4 aut;2023;jeep;compass limited td 350 2.0 4x4 die. aut.;017077-1;0.756;contains;2025-10-06;2025-10-15
jeep;compass;compass limited turbo flex aut 1.3;2022;jeep;compass limited t270 1.3 tb 4x2 flex aut;017070-4;0.8019;contains;2025-08-25;2025-08-31
jeep;compass;compass longitude 1.3 flex aut;2022;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.7612;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude 1.3 flex aut;2023;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.7612;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude 1.3 flex aut;2024;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.7612;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude 1.3 flex aut;2025;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.7612;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude 1.3 turbo 270 flex aut;2022;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8836;contains;2025-08-25;2025-10-15
jeep;compass;compass longitude 1.3 turbo 270 flex aut;2023;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8836;contains;2025-08-25;2025-10-15
jeep;compass;compass longitude 1.3 turbo 270 flex aut;2024;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8836;contains;2025-08-25;2025-10-15
jeep;compass;compass longitude 1.3 turbo 270 flex aut;2025;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8836;contains;2025-08-25;2025-10-15
jeep;compass;compass longitude 1.3 turbo 270 flex aut blindado;2022;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8052;contains;2025-10-10;2025-10-15
jeep;compass;compass longitude 2.0 diesel aut;2021;jeep;compass longitude 2.0 4x4 dies. 16v aut.;017045-3;0.91;contains;2025-08-25;2025-08-25
jeep;compass;compass longitude 2.0 diesel aut;2022;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7824;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude 2.0 diesel aut;2023;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7824;contains;2025-08-25;2025-08-25
jeep;compass;compass longitude 2.0 diesel aut;2024;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7824;contains;2025-08-25;2025-08-25
jeep;compass;compass longitude 2.0 flex aut;2021;jeep;compass longitude 2.0 4x2 flex 16v aut.;017046-1;0.9081;contains;2025-08-31;2025-10-15
jeep;compass;compass longitude 2.0 turbo diesel 4x4 aut;2021;jeep;compass longitude 2.0 4x4 dies. 16v aut.;017045-3;0.8714;contains;2025-08-31;2025-10-15
jeep;compass;compass longitude 2.0 turbo diesel 4x4 aut;2022;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7616;contains;2025-08-31;2025-10-15
jeep;compass;compass longitude 2.0 turbo diesel 4x4 aut;2023;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7616;contains;2025-08-25;2025-10-15
jeep;compass;compass longitude flex 4x2 aut 2.0;2021;jeep;compass longitude 2.0 4x2 flex 16v aut.;017046-1;0.8824;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude td350 4x4 aut 2.0 diesel;2022;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7733;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude td350 4x4 aut 2.0 diesel;2023;jeep;compass long. td 350 2.0 4x4 diesel aut.;017075-5;0.7733;contains;2025-08-25;2025-09-15
jeep;compass;compass longitude turbo flex aut 1.3;2022;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8071;contains;2025-08-25;2025-08-25
jeep;compass;compass longitude turbo flex aut 1.3;2023;jeep;compass long. t270 1.3 tb 4x2 flex aut.;017071-2;0.8071;contains;2025-08-25;2025-09-15
jeep;compass;compass serie s 1.3 flex aut;2023;jeep;compass s t270 1.3 tb 4x2 flex aut.;017074-7;0.7004;contains;2025-08-25;2025-08-31
jeep;compass;compass serie s 1.3 turbo 270 flex aut;2023;jeep;compass s t270 1.3 tb 4x2 flex aut.;017074-7;0.7964;contains;2025-09-15;2025-09-15
jeep;compass;compass serie s 1.3 turbo 270 flex aut;2024;jeep;compass s t270 1.3 tb 4x2 flex aut.;017074-7;0.7964;contains;2025-09-15;2025-10-15
jeep;compass;compass serie s 1.3 turbo 270 flex aut;2025;jeep;compass s t270 1.3 tb 4x2 flex aut.;017074-7;0.7964;contains;2025-09-26;2025-10-15
jeep;compass;compass sport 1.3 turbo 270 flex aut;2022;jeep;compass sport t270 1.3 tb 4x2 flex aut.;017072-0;0.8761;contains;2025-09-15;2025-09-26
jeep;compass;compass trailhawk 2.0 diesel aut;2024;jeep;compass trailhawk td350 2.0 4x4 die. aut;017078-0;0.8253;contains;2025-08-25;2025-08-31
jeep;compass;compass trailhawk 2.0 turbo diesel 4x4 aut;2023;jeep;compass trailhawk td350 2.0 4x4 die. aut;017078-0;0.8;contains;2025-10-06;2025-10-15
jeep;renegade;renegade longitude 1.3 flex aut;2022;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.7637;contains;2025-08-25;2025-09-15
jeep;renegade;renegade longitude 1.3 flex aut;2023;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.7637;contains;2025-08-25;2025-09-15
jeep;renegade;renegade longitude 1.3 flex aut;2024;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.7637;contains;2025-08-25;2025-09-15
jeep;renegade;renegade longitude 1.3 flex aut;2025;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.7637;contains;2025-08-25;2025-09-15
jeep;renegade;renegade longitude 1.3 turbo 270 flex aut;2022;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8852;contains;2025-08-31;2025-10-15
jeep;renegade;renegade longitude 1.3 turbo 270 flex aut;2023;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8852;contains;2025-08-25;2025-10-15
jeep;renegade;renegade longitude 1.3 turbo 270 flex aut;2024;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8852;contains;2025-08-25;2025-10-15
jeep;renegade;renegade longitude 1.3 turbo 270 flex aut;2025;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8852;contains;2025-08-31;2025-10-15
jeep;renegade;renegade longitude 1.8 flex aut;2021;jeep;renegade longitude 1.8 4x2 flex 16v aut.;017035-6;0.9091;contains;2025-08-25;2025-10-15
jeep;renegade;renegade longitude 2.0 diesel aut;2021;jeep;renegade longitude 2.0 4x4 tb diesel aut;017037-2;0.8271;contains;2025-08-25;2025-08-25
jeep;renegade;renegade longitude diesel 4x4 aut 2.0 etanol;2020;jeep;renegade longitude 2.0 4x4 tb diesel aut;017037-2;0.7405;contains;2025-08-25;2025-08-25
jeep;renegade;renegade longitude flex 4x2 aut 1.8;2021;jeep;renegade longitude 1.8 4x2 flex 16v aut.;017035-6;0.8857;contains;2025-08-25;2025-09-15
jeep;renegade;renegade longitude turbo 270 flex 4x2 aut 1.3;2024;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.9111;contains;2025-08-25;2025-08-25
jeep;renegade;renegade serie s 1.3 turbo 270 flex 4x4 aut;2023;jeep;renegade s t270 1.3 tb 4x4 flex aut.;017087-9;0.8226;contains;2025-08-31;2025-09-26
jeep;renegade;renegade serie s 1.3 turbo 270 flex 4x4 aut;2024;jeep;renegade s t270 1.3 tb 4x4 flex aut.;017087-9;0.8226;contains;2025-10-15;2025-10-15
jeep;renegade;renegade serie s teto 1.3 flex aut;2023;jeep;renegade s t270 1.3 tb 4x4 flex aut.;017087-9;0.6662;contains;2025-08-25;2025-08-25
jeep;renegade;renegade sport 1.3 flex aut;2023;jeep;renegade sport t270 1.3 tb 4x2 flex aut.;017085-2;0.7528;contains;2025-08-25;2025-09-15
jeep;renegade;renegade sport 1.3 flex aut;2024;jeep;renegade sport t270 1.3 tb 4x2 flex aut.;017085-2;0.7528;contains;2025-08-25;2025-09-15
jeep;renegade;renegade sport 1.3 turbo 270 flex aut;2023;jeep;renegade sport t270 1.3 tb 4x2 flex aut.;017085-2;0.8781;contains;2025-08-25;2025-10-15
jeep;renegade;renegade sport 1.3 turbo 270 flex aut;2024;jeep;renegade sport t270 1.3 tb 4x2 flex aut.;017085-2;0.8781;contains;2025-08-25;2025-10-15
jeep;renegade;renegade sport 1.8 flex aut;2021;jeep;renegade sport 1.8 4x2 flex 16v aut.;017034-8;0.9049;contains;2025-10-06;2025-10-15
jeep;renegade;renegade sport flex 4x2 aut 1.8;2021;jeep;renegade sport 1.8 4x2 flex 16v aut.;017034-8;0.871;contains;2025-08-25;2025-09-15
land rover;range rover velar;range rover velar r dynamic hse 3.0 aut;2021;;;;0.0;contains;2025-09-15;2025-09-15
land rover;range rover velar;range rover velar r dynamic hse 3.0 v6 awd aut blindado;2021;;;;0.0;contains;2025-10-15;2025-10-15
mercedes benz;glb;glb 200 advance 1.3 aut;2022;mercedes-benz;glb 200 advance 1.3 tb 16v aut.;021462-0;0.8817;contains;2025-08-31;2025-10-15
mercedes benz;sprinter;sprinter van 417 16l 3665 rs ta diesel 2.0 mec;2024;mercedes-benz;sprinter 417 van l.t.a. 16l diesel (e6);021497-3;0.5464;contains;2025-08-25;2025-08-25
mercedes benz;sprinter;sprinter van 516 cdi ta 19 1 2.2 flex mec;2022;mercedes-benz;sprinter 516 van e.l. t.a. 18l 2.2 dies.;021437-0;0.4825;contains;2025-08-31;2025-09-15
mitsubishi;eclipse;eclipse cross hpe 1.5 turbo aut;2023;mitsubishi;eclipse cross hpe 1.5 16v 165cv aut.;022181-3;0.8122;contains;2025-08-31;2025-10-15
mitsubishi;eclipse;eclipse cross hpe s 1.5 turbo aut;2022;mitsubishi;eclipse cross hpe-s 1.5 16v 165cv aut.;022170-8;0.8314;contains;2025-09-15;2025-09-26
mitsubishi;eclipse;eclipse cross hpe s 1.5 turbo aut;2023;mitsubishi;eclipse cross hpe-s 1.5 16v 165cv aut.;022170-8;0.8314;contains;2025-10-06;2025-10-15
mitsubishi;eclipse cross;eclipse cross hpe s 1.5 aut;2022;mitsubishi;eclipse cross hpe-s 1.5 16v 165cv aut.;022170-8;0.8984;contains;2025-08-31;2025-08-31
mitsubishi;eclipse cross;eclipse cross hpe s 1.5 aut;2023;mitsubishi;eclipse cross hpe-s 1.5 16v 165cv aut.;022170-8;0.8984;contains;2025-08-25;2025-09-15
mitsubishi;l200;l200 triton gl cd 2.4 diesel 4wd mec;2023;mitsubishi;l200 tri. outd. glx 2.4 cd 4x4 die. mec.;022189-9;0.6331;contains;2025-08-31;2025-10-15
mitsubishi;l200;l200 triton gl cd 2.4 diesel 4wd mec;2024;mitsubishi;l200 tri. outd. glx 2.4 cd 4x4 die. mec.;022189-9;0.6331;contains;2025-10-10;2025-10-15
mitsubishi;l200;l200 triton gl cd 2.4 diesel mec;2023;mitsubishi;l200 tri. outd. glx 2.4 cd 4x4 die. mec.;022189-9;0.6728;contains;2025-08-25;2025-09-15
mitsubishi;l200;l200 triton gls cd 2.4 diesel 4wd aut;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.8128;contains;2025-09-15;2025-10-15
mitsubishi;l200;l200 triton sport gl cd 2.4 diesel 4wd mec;2022;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.7159;contains;2025-09-26;2025-09-26
mitsubishi;l200;l200 triton sport gl cd 2.4 diesel 4wd mec;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.7159;contains;2025-10-06;2025-10-15
mitsubishi;l200;l200 triton sport gl cd 2.4 diesel mec;2022;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.7606;contains;2025-09-15;2025-09-15
mitsubishi;l200;l200 triton sport gls cd 2.4 diesel 4wd aut mec;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.8453;contains;2025-08-31;2025-09-26
mitsubishi;l200;l200 triton sport hpe 2.4 diesel 4wd aut;2023;mitsubishi;l200 triton sport hpe 2.4 cd diesel aut.;022158-9;0.8738;contains;2025-09-15;2025-10-15
mitsubishi;l200;l200 triton sport hpe s 2.4 diesel 4wd aut;2023;mitsubishi;l200 triton sport hpe-s 2.4 cd dies. aut;022167-8;0.8845;contains;2025-09-15;2025-09-15
mitsubishi;l200;l200 triton sport hpe s 2.4 diesel aut;2023;mitsubishi;l200 triton sport hpe-s 2.4 cd dies. aut;022167-8;0.9411;contains;2025-08-25;2025-08-25
mitsubishi;l200 triton;l200 triton sport gl 4x4 mt 2.4 diesel aut;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.753;contains;2025-08-25;2025-08-31
mitsubishi;l200 triton;l200 triton sport gl 4x4 mt 2.4 diesel mec;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.6549;contains;2025-08-25;2025-09-15
mitsubishi;l200 triton;l200 triton sport gl 4x4 mt 2.4 mec;2023;mitsubishi;l200 triton sport gls 2.4 cd diesel aut.;022164-3;0.568;contains;2025-08-31;2025-09-15
mitsubishi;outlander;outlander 2.0 aut;2022;mitsubishi;outlander hpe 2.0 16v 5p aut.;022171-6;0.8545;contains;2025-08-25;2025-08-31
mitsubishi;outlander;outlander 2.0 hpe aut;2022;mitsubishi;outlander hpe 2.0 16v 5p aut.;022171-6;0.9048;contains;2025-09-15;2025-09-26
mitsubishi;outlander;outlander 3.0 aut;2022;mitsubishi;outlander hpe 2.0 16v 5p aut.;022171-6;0.6725;contains;2025-08-31;2025-08-31
mitsubishi;outlander sport;outlander sport gls 2.0 flex aut;2022;mitsubishi;outlander sport gls 2.0 16v flex aut.;022190-2;1.0;contains;2025-08-31;2025-08-31
mitsubishi;pajero;pajero sport 2.4 hpe diesel 4wd aut;2024;mitsubishi;pajero sport hpe 2.4 4x4 diesel aut.;022178-3;0.8071;contains;2025-10-06;2025-10-15
nissan;kicks;kicks active 1.6 flex aut;2024;nissan;kicks active 1.6 16v flex aut.;023186-0;1.0;contains;2025-08-25;2025-10-15
nissan;kicks;kicks advance 1.6 flex aut;2022;nissan;kicks advance 1.6 16v flex aut.;023180-0;1.0;contains;2025-08-25;2025-08-25
nissan;kicks;kicks advance 1.6 flex aut;2024;nissan;kicks advance 1.6 16v flex aut.;023180-0;1.0;contains;2025-08-25;2025-10-15
nissan;kicks;kicks exclusive 1.6 flex aut;2022;nissan;kicks exclusive 1.6 16v flex aut.;023181-9;1.0;contains;2025-08-31;2025-10-15
nissan;kicks;kicks exclusive 1.6 flex aut;2024;nissan;kicks exclusive 1.6 16v flex aut.;023181-9;1.0;contains;2025-08-25;2025-10-15
nissan;kicks;kicks sense 1.6 flex aut;2022;nissan;kicks sense 1.6 16v flex aut.;023178-9;1.0;contains;2025-08-25;2025-10-15
nissan;kicks;kicks sense 1.6 flex aut;2024;nissan;kicks sense 1.6 16v flex aut.;023178-9;1.0;contains;2025-08-25;2025-10-15
nissan;kicks;kicks sense aut 1.6 flex;2022;nissan;kicks sense 1.6 16v flex aut.;023178-9;0.9167;contains;2025-08-25;2025-09-15
nissan;sentra;sentra advance aut 2.0;2023;nissan;sentra advance 2.0 16v aut.;023187-8;0.9091;contains;2025-08-25;2025-10-15
nissan;sentra;sentra advance aut 2.0;2024;nissan;sentra advance 2.0 16v aut.;023187-8;0.9091;contains;2025-08-25;2025-10-15
nissan;sentra;sentra advance aut 2.0;2025;nissan;sentra advance 2.0 16v aut.;023187-8;0.9091;contains;2025-08-25;2025-10-15
nissan;sentra;sentra exclusive premium aut 2.0;2023;nissan;sentra exclu. int. premium 2.0 16v aut.;023189-4;0.8512;contains;2025-08-25;2025-09-15
nissan;sentra;sentra exclusive premium aut 2.0;2025;nissan;sentra exclu. int. premium 2.0 16v aut.;023189-4;0.8512;contains;2025-08-31;2025-10-15
nissan;versa;versa advance 1.6 flex aut;2024;nissan;versa advance 1.6 16v flex aut.;023175-4;1.0;contains;2025-08-31;2025-10-15
nissan;versa;versa advance aut 1.6 flex;2024;nissan;versa advance 1.6 16v flex aut.;023175-4;0.9231;contains;2025-09-15;2025-09-15
nissan;versa;versa exclusive 1.6 flex aut;2024;nissan;versa exclusive 1.6 16v flex aut.;023174-6;1.0;contains;2025-09-26;2025-09-26
nissan;versa;versa exclusive 1.6 flex aut;2025;nissan;versa exclusive 1.6 16v flex aut.;023174-6;1.0;contains;2025-08-25;2025-10-10
peugeot;2008;2008 crossover allure pack 1.6 flex aut;2022;peugeot;2008 allure pack 1.6 flex 16v aut.;024245-4;0.8748;contains;2025-09-26;2025-10-15
peugeot;208;208 active aut 1.6 flex;2023;peugeot;208 active 1.6 flex 16v 5p aut.;024249-7;0.913;contains;2025-08-25;2025-09-15
peugeot;208;208 active aut 1.6 flex;2024;peugeot;208 active 1.6 flex 16v 5p aut.;024249-7;0.913;contains;2025-08-25;2025-09-15
peugeot;208;208 hatch active 1.6 flex aut;2022;peugeot;208 active 1.6 flex 16v 5p aut.;024249-7;0.8817;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch active 1.6 flex aut;2023;peugeot;208 active 1.6 flex 16v 5p aut.;024249-7;0.8817;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch active 1.6 flex aut;2024;peugeot;208 active 1.6 flex 16v 5p aut.;024249-7;0.8817;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch active pack 1.6 flex aut;2021;peugeot;208 active pack 1.6 flex 16v 5p aut.;024207-1;0.9;contains;2025-10-10;2025-10-15
peugeot;208;208 hatch allure 1.6 flex aut;2022;peugeot;208 allure 1.6 flex 16v 5p aut.;024215-2;0.8817;contains;2025-08-31;2025-10-15
peugeot;208;208 hatch allure 1.6 flex aut;2023;peugeot;208 allure 1.6 flex 16v 5p aut.;024215-2;0.8817;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch like 1.0 fast flex mec;2023;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.7891;contains;2025-08-31;2025-09-26
peugeot;208;208 hatch like 1.0 fast flex mec;2024;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.7891;contains;2025-08-31;2025-09-26
peugeot;208;208 hatch like 1.0 flex mec;2023;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.8769;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch like 1.0 flex mec;2024;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.8769;contains;2025-08-25;2025-10-15
peugeot;208;208 hatch roadtrip flex aut 1.6;2024;peugeot;208 roadtrip 1.6 flex 16v 5p aut.;024269-1;0.8144;contains;2025-10-06;2025-10-10
peugeot;3008;3008 crossover gt pack thp 1.6 aut;2023;peugeot;3008 gt pack 1.6 turbo 16v 5p aut.;024253-5;0.6891;contains;2025-08-25;2025-08-25
peugeot;3008;3008 griffe thp 1.6 aut;2022;peugeot;3008 griffe 1.6 turbo 16v 5p aut.;024176-8;0.7692;contains;2025-08-25;2025-10-15
peugeot;3008;3008 griffe thp 1.6 aut;2023;peugeot;3008 griffe 1.6 turbo 16v 5p aut.;024176-8;0.7692;contains;2025-08-25;2025-10-15
peugeot;3008;3008 griffe turbo aut 1.6;2023;peugeot;3008 griffe 1.6 turbo 16v 5p aut.;024176-8;0.92;contains;2025-08-25;2025-08-25
peugeot;boxer;boxer business 13m l3h2 2.0 turbo diesel mec;2021;peugeot;boxer business furgão 2.0 turbo diesel;024244-6;0.7156;contains;2025-08-31;2025-08-31
peugeot;boxer;boxer business furgao l3h2 13 m 2.0 diesel mec;2021;peugeot;boxer business furgão 2.0 turbo diesel;024244-6;0.681;contains;2025-08-25;2025-08-25
