reference_year;reference_month;brand;model;type;fipe_version;fipe_code;model_year;fipe_price;m_m_price_change
2025;6;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2024;80584.0;-0.01719638022294312
2025;7;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2024;80504.0;-0.0009927529038022964
2025;8;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2024;79920.0;-0.007254297923084518
2024;6;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;94521.0;
2024;7;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;94218.0;-0.0032056368426064408
2024;8;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;93907.0;-0.0033008554628627396
2024;9;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;93700.0;-0.0022043085180019073
2024;10;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;95189.0;0.01589114194236929
2024;11;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;91857.0;-0.03500404458498352
2024;12;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;95071.0;0.034989167945828736
2025;1;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;95874.0;0.00844631906680271
2025;2;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;98475.0;0.027129357281431954
2025;3;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;97467.0;-0.010236100533130288
2025;4;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;96175.0;-0.013255768619122366
2025;5;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;92808.0;-0.03500909799844032
2025;6;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;92387.0;-0.004536246875269323
2025;7;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;92251.0;-0.0014720685810774015
2025;8;VW - VolksWagen;polo;hatch;Polo 1.0 TSI Flex 12V 5p;005534-4;2025;95479.0;0.03499149060714779
2023;12;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;95495.0;
2024;1;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;94563.0;-0.009759673281323655
2024;2;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;94832.0;0.0028446644036250746
2024;3;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;94597.0;-0.002478066475451346
2024;4;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;95129.0;0.005623856993350662
2024;5;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;93859.0;-0.013350292760357041
2024;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;94368.0;0.0054230281592602125
2024;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;93724.0;-0.00682434723635128
2024;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;93062.0;-0.0070632922197089165
2024;9;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;92315.0;-0.008026906793320632
2024;10;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;92017.0;-0.0032280777771759306
2024;11;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;91051.0;-0.010498060141060916
2024;12;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;90819.0;-0.0025480225368200715
2025;1;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;90283.0;-0.00590184873209354
2025;2;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;90469.0;0.0020601885183257895
2025;3;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;91322.0;0.00942864406592303
2025;4;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;90157.0;-0.012757057445084374
2025;5;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;89499.0;-0.007298379493550167
2025;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;88898.0;-0.006715158828590306
2025;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;89409.0;0.00574816081351659
2025;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2023;88304.0;-0.012358934782851883
2023;12;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;103695.0;
2024;1;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;101302.0;-0.023077293987173952
2024;2;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;99856.0;-0.014274150559712595
2024;3;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;101346.0;0.014921486941195328
2024;4;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;99951.0;-0.013764726777573899
2024;5;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;100295.0;0.0034416864263489
2024;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;100025.0;-0.002692058427638422
2024;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;98513.0;-0.015116220944763836
2024;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;99652.0;0.01156192583719906
2024;9;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;98652.0;-0.010034921526913654
2024;10;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;97203.0;-0.014687994161294293
2024;11;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;98383.0;0.012139543018219623
2024;12;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;96225.0;-0.021934683837654845
2025;1;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;95278.0;-0.009841517277214828
2025;2;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;94836.0;-0.0046390562354373666
2025;3;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;93997.0;-0.008846851406638878
2025;4;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;92976.0;-0.010862048788791157
2025;5;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;92602.0;-0.004022543452073646
2025;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;92381.0;-0.0023865575257553395
2025;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;92023.0;-0.0038752557344042815
2025;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2024;92215.0;0.0020864349130109705
2024;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;105956.0;
2024;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;105616.0;-0.003208879157386102
2024;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;102277.0;-0.031614528101802764
2024;9;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;101335.0;-0.009210281881556925
2024;10;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;103739.0;0.02372329402476936
2024;11;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;101002.0;-0.02638352018045287
2024;12;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;99098.0;-0.0188511118591711
2025;1;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;100371.0;0.012845869745100824
2025;2;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;103883.0;0.03499018640842477
2025;3;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;102615.0;-0.012206039486730269
2025;4;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;103565.0;0.009257905764264551
2025;5;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;100810.0;-0.026601651136967108
2025;6;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;101527.0;0.007112389643884498
2025;7;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;103769.0;0.022082795709515768
2025;8;VW - VolksWagen;polo;hatch;Polo Comfortline TSI 1.0 Flex 12V Aut.;005535-2;2025;102114.0;-0.015948886468983958
2023;12;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;106143.0;
2024;1;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;108322.0;0.020528909113177507
2024;2;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;106785.0;-0.014189176713871654
2024;3;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;106315.0;-0.004401367233225595
2024;4;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;105766.0;-0.005163899731928656
2024;5;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;106491.0;0.006854754836147725
2024;6;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;105895.0;-0.0055967170934633215
2024;7;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;105976.0;0.000764908635912942
2024;8;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;105782.0;-0.0018306031554313762
2024;9;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;105188.0;-0.005615322077480056
2024;10;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;104506.0;-0.006483629311328287
2024;11;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;103914.0;-0.005664746521730768
2024;12;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;103909.0;-4.811671189641764e-05
2025;1;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;102718.0;-0.01146195228517255
2025;2;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;103153.0;0.0042348955392432774
2025;3;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;102381.0;-0.007484028578907065
2025;4;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;102203.0;-0.0017386038425097894
2025;5;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;101805.0;-0.0038942105417648643
2025;6;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;101559.0;-0.0024163842640342326
2025;7;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;100970.0;-0.005799584477988118
2025;8;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2024;100334.0;-0.006298900663563423
2024;6;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;112233.0;
2024;7;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;111873.0;-0.0032076127342225424
2024;8;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;110077.0;-0.016053918282338042
2024;9;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;108146.0;-0.017542265868437545
2024;10;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;108310.0;0.001516468477798627
2024;11;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;110331.0;0.018659403563844545
2024;12;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;109741.0;-0.005347545114247176
2025;1;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;109740.0;-9.112364567465114e-06
2025;2;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;108894.0;-0.007709130672498676
2025;3;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;110471.0;0.014481973295131123
2025;4;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;110996.0;0.004752378452263395
2025;5;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;109911.0;-0.009775127031604769
2025;6;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;109988.0;0.0007005668222470618
2025;7;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;110625.0;0.005791540895370373
2025;8;VW - VolksWagen;polo;hatch;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2025;111002.0;0.0034079096045198654
2023;12;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;91246.0;
2024;1;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;89818.0;-0.015650001095938504
2024;2;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;86674.0;-0.03500411944153736
2024;3;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;86390.0;-0.0032766458222766026
2024;4;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;84811.0;-0.018277578423428587
2024;5;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;83651.0;-0.013677471082760517
2024;6;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;82331.0;-0.015779847222388232
2024;7;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;79449.0;-0.035005040628681816
2024;8;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;81521.0;0.026079623406210173
2024;9;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;81113.0;-0.005004845377264755
2024;10;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;82215.0;0.013585984983911281
2024;11;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;81803.0;-0.0050112509882624945
2024;12;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;83255.0;0.01774996027040565
2025;1;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;80341.0;-0.03500090084679597
2025;2;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;79085.0;-0.015633362791102945
2025;3;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;78933.0;-0.001921982676866607
2025;4;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;76170.0;-0.035004370795484796
2025;5;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;74250.0;-0.0252067743205987
2025;6;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;73878.0;-0.00501010101010102
2025;7;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;73599.0;-0.003776496385933581
2025;8;VW - VolksWagen;;;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2023;74368.0;0.010448511528689197
2023;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;101530.0;
2024;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;101302.0;-0.002245641682261379
2024;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;104315.0;0.02974274940277577
2024;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;103949.0;-0.003508603748262451
2024;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;100310.0;-0.035007551780199875
2024;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;100550.0;0.0023925829927224918
2024;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;98209.0;-0.023281949278965652
2024;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;98776.0;0.005773401623069274
2024;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;98562.0;-0.002166518182554422
2024;9;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;93900.0;-0.047300176538625394
2024;10;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;95700.0;0.019169329073482455
2024;11;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;95820.0;0.0012539184952977678
2024;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;97156.0;0.013942809434356107
2025;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;93755.0;-0.03500555807155503
2025;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;91697.0;-0.021950829289104634
2025;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;89170.0;-0.02755815348375623
2025;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;90732.0;0.017517102164405163
2025;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;87857.0;-0.031686725741744914
2025;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;85892.0;-0.022365890025837443
2025;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;84640.0;-0.01457644483770315
2025;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2024;82652.0;-0.02348771266540639
2024;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;105734.0;
2024;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;105395.0;-0.0032061588514574746
2024;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;101706.0;-0.0350016604203236
2024;9;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;96990.0;-0.046368945784909466
2024;10;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;98255.0;0.013042581709454604
2024;11;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;98474.0;0.002228894203857301
2024;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;102554.0;0.04143225623007085
2025;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;99919.0;-0.025693780837412472
2025;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;103416.0;0.03499834866241658
2025;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;100983.0;-0.023526340218148034
2025;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;99436.0;-0.015319410197756067
2025;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;97860.0;-0.015849390562774013
2025;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;96452.0;-0.01438790108318
2025;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;99827.0;0.034991498361879536
2025;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V CD;005537-9;2025;96985.0;-0.028469251805623763
2023;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;80216.0;
2024;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;78773.0;-0.0179889298892989
2024;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;77080.0;-0.02149213563022867
2024;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;76784.0;-0.0038401660612350508
2024;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;75658.0;-0.014664513440300064
2024;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;74407.0;-0.01653493351661428
2024;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;74309.0;-0.0013170803822221133
2024;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;73766.0;-0.007307324819335492
2024;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;73090.0;-0.0091641135482472
2024;9;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;72507.0;-0.007976467368997153
2024;10;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;72062.0;-0.006137338463872433
2024;11;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;71565.0;-0.006896838833226893
2024;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;71009.0;-0.007769160902675876
2025;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70542.0;-0.006576631131265054
2025;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70959.0;0.005911371948626343
2025;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70649.0;-0.004368719965050283
2025;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70346.0;-0.004288808051069348
2025;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70204.0;-0.0020185938077502685
2025;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;69987.0;-0.0030909919662697183
2025;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;69776.0;-0.003014845614185524
2025;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;70225.0;0.0064348773217151045
2023;12;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;84396.0;
2024;1;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;81442.0;-0.03500165884639084
2024;2;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;80364.0;-0.013236413644065692
2024;3;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;83176.0;0.03499079189686927
2024;4;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;86087.0;0.034998076368183195
2024;5;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;87601.0;0.017586859804616273
2024;6;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;84534.0;-0.03501101585598343
2024;7;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;81575.0;-0.03500366716350822
2024;8;VW - VolksWagen;saveiro;pickup/vans;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2024;83233.0;0.02032485442844001
