TabelaReferenciaCodigo,CodigoTipoVeiculo,CodigoMarca,CodigoModelo,AnoModeloParam,CodigoTipoCombustivelParam,Valor,Marca,Modelo,AnoModelo,CodigoFipe,Combustivel,TipoVeiculo,SiglaCombustivel,MesReferencia,Autenticacao,DataConsulta,ValorNum
325,1,,,32000,5,"R$ 196.616,00",Jeep,COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,32000,017071-2,Flex,1,F,setembro de 2025 ,krvqx04b80cz,"segunda-feira, 1 de setembro de 2025 05:57",196616.0
325,1,,,32000,5,"R$ 142.612,00",Nissan,VERSA Exclusive 1.6 16V Flex Aut.,32000,023174-6,Flex,1,F,setembro de 2025 ,hqjvlypy95cz,"segunda-feira, 1 de setembro de 2025 05:57",142612.0
325,1,,,32000,5,"R$ 115.921,00",Nissan,KICKS Active 1.6 16V Flex Aut.,32000,023186-0,Flex,1,F,setembro de 2025 ,gp7qcfr0q7j1hl,"segunda-feira, 1 de setembro de 2025 05:57",115921.0
325,1,,,32000,1,"R$ 171.960,00",Nissan,Sentra Advance 2.0 16V Aut.,32000,023187-8,Gasolina,1,G,setembro de 2025 ,jtykmxfpvmj1f9,"segunda-feira, 1 de setembro de 2025 05:57",171960.0
325,1,,,32000,5,"R$ 74.541,00",Peugeot,208 Like 1.0 Flex 6V 5p Mec.,32000,024264-0,Flex,1,F,setembro de 2025 ,7h9t3jxpkjcz,"segunda-feira, 1 de setembro de 2025 05:57",74541.0
325,1,,,32000,5,"R$ 68.408,00",Renault,KWID Zen 1.0 Flex 12V 5p Mec.,32000,025266-2,Flex,1,F,setembro de 2025 ,46dn5ctdqbcz,"segunda-feira, 1 de setembro de 2025 05:57",68408.0
325,1,,,32000,3,"R$ 228.657,00",RAM,RAMPAGE BIG HORN 2.2 TB CD 4X4 Die Aut.,32000,083026-7,Diesel,1,D,setembro de 2025 ,lzd99yn08sj1gy,"segunda-feira, 1 de setembro de 2025 05:57",228657.0
325,1,,,32000,4,"R$ 245.990,00",BYD,Seal (Elétrico),32000,095008-4,Elétrico,1,E,setembro de 2025 ,mmrbcs5mkhj1g8,"segunda-feira, 1 de setembro de 2025 05:57",245990.0
325,1,,,32000,4,"R$ 119.993,00",BYD,Dolphin Mini (Elétrico),32000,095010-6,Elétrico,1,E,setembro de 2025 ,gv0qh2xg44j1g8,"segunda-feira, 1 de setembro de 2025 05:57",119993.0
325,1,,,32000,6,"R$ 169.998,00",BYD,King GL 1.5 16V Aut. (Hibrido),32000,095012-2,Híbrido,1,H,setembro de 2025 ,jrm7ychf2vj1hx,"segunda-feira, 1 de setembro de 2025 05:57",169998.0
