"SNV.latitude","SNV.longitude","Min(SNV.SNV_Conces)","Min(SNV.Rodovia)","CountNonNull(SNV.km - SNV)"
-22.799,-43.788,"ECOVIAS RIO MINAS","BR-493-RJ","110.08012048192771"
-22.799,-43.645,"ECOVIAS RIO MINAS","BR-465-RJ",12.9
-22.799,-43.356,"ECOVIAS RIO MINAS","BR-116-RJ","172.7438818565401"
-22.799,-43.355,"ECOVIAS RIO MINAS","BR-116-RJ","172.6337552742616"
-22.798,-43.788,"ECOVIAS RIO MINAS","BR-493-RJ","110.04939759036144"
-22.798,-43.787,"ECOVIAS RIO MINAS","BR-493-RJ","109.92650602409638"
-22.798,-43.646,"ECOVIAS RIO MINAS","BR-465-RJ","12.770000000000001"
-22.798,-43.358,"ECOVIAS RIO MINAS","BR-116-RJ","173.03755274261604"
-22.798,-43.357,"ECOVIAS RIO MINAS","BR-116-RJ","172.89071729957806"
-22.797,-43.787,"ECOVIAS RIO MINAS","BR-493-RJ","109.88554216867469"
-22.797,-43.786,"ECOVIAS RIO MINAS","BR-493-RJ","109.77289156626506"
-22.797,-43.647,"ECOVIAS RIO MINAS","BR-465-RJ",12.63
-22.797,-43.646,"ECOVIAS RIO MINAS","BR-465-RJ",12.73
-22.797,-43.36,"ECOVIAS RIO MINAS","BR-116-RJ","173.331223628692"
-22.797,-43.359,"ECOVIAS RIO MINAS","BR-116-RJ","173.18438818565403"
-22.797,-43.358,"ECOVIAS RIO MINAS","BR-116-RJ","173.15991561181437"
-22.796,-43.786,"ECOVIAS RIO MINAS","BR-493-RJ","109.72168674698794"
-22.796,-43.785,"ECOVIAS RIO MINAS","BR-493-RJ","109.62951807228916"
-22.796,-43.648,"ECOVIAS RIO MINAS","BR-465-RJ",12.49
-22.796,-43.647,"ECOVIAS RIO MINAS","BR-465-RJ",12.55
-22.796,-43.362,"ECOVIAS RIO MINAS","BR-116-RJ","173.62489451476793"
-22.796,-43.361,"ECOVIAS RIO MINAS","BR-116-RJ","173.47805907172997"
-22.796,-43.36,"ECOVIAS RIO MINAS","BR-116-RJ","173.41687763713082"
-22.795,-43.785,"ECOVIAS RIO MINAS","BR-493-RJ","109.55783132530119"
-22.795,-43.784,"ECOVIAS RIO MINAS","BR-493-RJ","109.47590361445782"
-22.795,-43.649,"ECOVIAS RIO MINAS","BR-465-RJ","12.350000000000001"
-22.795,-43.648,"ECOVIAS RIO MINAS","BR-465-RJ",12.38
-22.795,-43.364,"ECOVIAS RIO MINAS","BR-116-RJ","173.9185654008439"
-22.795,-43.363,"ECOVIAS RIO MINAS","BR-116-RJ","173.77172995780592"
-22.795,-43.362,"ECOVIAS RIO MINAS","BR-116-RJ","173.67383966244728"
-22.794,-43.784,"ECOVIAS RIO MINAS","BR-493-RJ","109.40421686746987"
-22.794,-43.783,"ECOVIAS RIO MINAS","BR-493-RJ","109.3222891566265"
-22.794,-43.649,"ECOVIAS RIO MINAS","BR-465-RJ","12.219008264462811"
-22.794,-43.365,"ECOVIAS RIO MINAS","BR-116-RJ","174.06540084388186"
-22.794,-43.364,"ECOVIAS RIO MINAS","BR-116-RJ","173.93080168776373"
-22.793,-43.783,"ECOVIAS RIO MINAS","BR-493-RJ","109.24036144578312"
-22.793,-43.782,"ECOVIAS RIO MINAS","BR-493-RJ","109.1789156626506"
-22.793,-43.65,"ECOVIAS RIO MINAS","BR-465-RJ","12.077272727272728"
-22.793,-43.649,"ECOVIAS RIO MINAS","BR-465-RJ","12.208884297520662"
-22.793,-43.367,"ECOVIAS RIO MINAS","BR-116-RJ","174.31674757281553"
-22.793,-43.366,"ECOVIAS RIO MINAS","BR-116-RJ","174.20898058252425"
-22.793,-43.365,"ECOVIAS RIO MINAS","BR-116-RJ","174.18776371308019"
-22.792,-43.782,"ECOVIAS RIO MINAS","BR-493-RJ","109.07650602409637"
-22.792,-43.781,"ECOVIAS RIO MINAS","BR-493-RJ","109.02530120481927"
-22.792,-43.651,"ECOVIAS RIO MINAS","BR-465-RJ","11.935537190082645"
-22.792,-43.65,"ECOVIAS RIO MINAS","BR-465-RJ","12.036776859504133"
-22.792,-43.369,"ECOVIAS RIO MINAS","BR-116-RJ","174.54126213592232"
-22.792,-43.368,"ECOVIAS RIO MINAS","BR-116-RJ","174.42451456310678"
-22.792,-43.367,"ECOVIAS RIO MINAS","BR-116-RJ","174.37961165048543"
-22.791,-43.781,"ECOVIAS RIO MINAS","BR-493-RJ","108.93313253012047"
-22.791,-43.78,"ECOVIAS RIO MINAS","BR-493-RJ","108.81024096385542"
-22.791,-43.779,"ECOVIAS RIO MINAS","BR-493-RJ","108.76927710843373"
-22.791,-43.652,"ECOVIAS RIO MINAS","BR-465-RJ","11.803925619834711"
-22.791,-43.651,"ECOVIAS RIO MINAS","BR-465-RJ","11.864669421487605"
-22.791,-43.371,"ECOVIAS RIO MINAS","BR-116-RJ","174.75679611650483"
-22.791,-43.37,"ECOVIAS RIO MINAS","BR-116-RJ","174.64902912621358"
-22.791,-43.369,"ECOVIAS RIO MINAS","BR-116-RJ","174.56820388349513"
-22.79,-43.779,"ECOVIAS RIO MINAS","BR-493-RJ","108.69759036144578"
-22.79,-43.778,"ECOVIAS RIO MINAS","BR-493-RJ","108.57469879518072"
-22.79,-43.777,"ECOVIAS RIO MINAS","BR-493-RJ","108.46204819277108"
-22.79,-43.776,"ECOVIAS RIO MINAS","BR-493-RJ","108.45180722891565"
-22.79,-43.653,"ECOVIAS RIO MINAS","BR-465-RJ","11.662190082644628"
-22.79,-43.652,"ECOVIAS RIO MINAS","BR-465-RJ","11.692561983471077"
-22.79,-43.372,"ECOVIAS RIO MINAS","BR-116-RJ","174.86456310679611"
-22.79,-43.371,"ECOVIAS RIO MINAS","BR-116-RJ","174.76577669902912"
-22.789,-43.776,"ECOVIAS RIO MINAS","BR-493-RJ","108.33915662650602"
-22.789,-43.775,"ECOVIAS RIO MINAS","BR-493-RJ","108.22650602409638"
-22.789,-43.774,"ECOVIAS RIO MINAS","BR-493-RJ","108.13433734939758"
-22.789,-43.653,"ECOVIAS RIO MINAS","BR-465-RJ","11.520454545454546"
-22.789,-43.374,"ECOVIAS RIO MINAS","BR-116-RJ","175.08009708737862"
-22.789,-43.373,"ECOVIAS RIO MINAS","BR-116-RJ","174.97233009708737"
-22.789,-43.372,"ECOVIAS RIO MINAS","BR-116-RJ","174.95436893203882"
-22.788,-43.774,"ECOVIAS RIO MINAS","BR-493-RJ","108.10361445783133"
-22.788,-43.773,"ECOVIAS RIO MINAS","BR-493-RJ","107.99096385542168"
-22.788,-43.772,"ECOVIAS RIO MINAS","BR-493-RJ","107.86807228915661"
-22.788,-43.771,"ECOVIAS RIO MINAS","BR-493-RJ","107.81686746987951"
-22.788,-43.654,"ECOVIAS RIO MINAS","BR-465-RJ","11.388842975206613"
-22.788,-43.376,"ECOVIAS RIO MINAS","BR-116-RJ","175.29563106796115"
-22.788,-43.375,"ECOVIAS RIO MINAS","BR-116-RJ","175.1878640776699"
-22.788,-43.374,"ECOVIAS RIO MINAS","BR-116-RJ","175.13398058252426"
-22.787,-43.771,"ECOVIAS RIO MINAS","BR-493-RJ","107.75542168674698"
-22.787,-43.77,"ECOVIAS RIO MINAS","BR-493-RJ","107.63253012048192"
-22.787,-43.769,"ECOVIAS RIO MINAS","BR-493-RJ","107.51987951807229"
-22.787,-43.768,"ECOVIAS RIO MINAS","BR-493-RJ","107.49939759036144"
-22.787,-43.655,"ECOVIAS RIO MINAS","BR-465-RJ","11.247107438016529"
-22.787,-43.654,"ECOVIAS RIO MINAS","BR-465-RJ","11.348347107438018"
-22.787,-43.377,"ECOVIAS RIO MINAS","BR-116-RJ","175.40339805825241"
-22.787,-43.376,"ECOVIAS RIO MINAS","BR-116-RJ","175.33155339805825"
-22.786,-43.768,"ECOVIAS RIO MINAS","BR-493-RJ","107.39698795180722"
-22.786,-43.767,"ECOVIAS RIO MINAS","BR-493-RJ","107.28433734939759"
-22.786,-43.766,"ECOVIAS RIO MINAS","BR-493-RJ","107.19216867469879"
-22.786,-43.656,"ECOVIAS RIO MINAS","BR-465-RJ","11.105371900826446"
-22.786,-43.655,"ECOVIAS RIO MINAS","BR-465-RJ","11.176239669421488"
-22.786,-43.379,"ECOVIAS RIO MINAS","BR-116-RJ","175.61893203883494"
-22.786,-43.378,"ECOVIAS RIO MINAS","BR-116-RJ","175.51116504854369"
-22.785,-43.766,"ECOVIAS RIO MINAS","BR-493-RJ","107.16144578313252"
-22.785,-43.765,"ECOVIAS RIO MINAS","BR-493-RJ","107.04879518072289"
-22.785,-43.764,"ECOVIAS RIO MINAS","BR-493-RJ","106.92590361445782"
-22.785,-43.763,"ECOVIAS RIO MINAS","BR-493-RJ","106.87469879518072"
-22.785,-43.657,"ECOVIAS RIO MINAS","BR-465-RJ","10.973760330578513"
-22.785,-43.656,"ECOVIAS RIO MINAS","BR-465-RJ","11.004132231404959"
-22.785,-43.381,"ECOVIAS RIO MINAS","BR-116-RJ","175.83446601941748"
-22.785,-43.38,"ECOVIAS RIO MINAS","BR-116-RJ","175.72669902912619"
-22.785,-43.379,"ECOVIAS RIO MINAS","BR-116-RJ","175.70873786407765"
-22.784,-43.763,"ECOVIAS RIO MINAS","BR-493-RJ","106.81325301204819"
-22.784,-43.762,"ECOVIAS RIO MINAS","BR-493-RJ","106.69036144578313"
-22.784,-43.761,"ECOVIAS RIO MINAS","BR-493-RJ","106.5777108433735"
-22.784,-43.76,"ECOVIAS RIO MINAS","BR-493-RJ","106.55722891566265"
-22.784,-43.658,"ECOVIAS RIO MINAS","BR-465-RJ","10.821900826446281"
-22.784,-43.657,"ECOVIAS RIO MINAS","BR-465-RJ","10.842148760330579"
-22.784,-43.383,"ECOVIAS RIO MINAS","BR-116-RJ","176.05898058252427"
-22.784,-43.382,"ECOVIAS RIO MINAS","BR-116-RJ","175.951213592233"
-22.784,-43.381,"ECOVIAS RIO MINAS","BR-116-RJ","175.89733009708738"
-22.783,-43.76,"ECOVIAS RIO MINAS","BR-493-RJ","106.45481927710843"
-22.783,-43.759,"ECOVIAS RIO MINAS","BR-493-RJ","106.3421686746988"
-22.783,-43.758,"ECOVIAS RIO MINAS","BR-493-RJ","106.23975903614458"
-22.783,-43.659,"ECOVIAS RIO MINAS","BR-465-RJ","10.680165289256198"
-22.783,-43.658,"ECOVIAS RIO MINAS","BR-465-RJ","10.690289256198348"
-22.783,-43.386,"ECOVIAS RIO MINAS","BR-116-RJ","176.35533980582522"
-22.783,-43.385,"ECOVIAS RIO MINAS","BR-116-RJ","176.25655339805823"
-22.783,-43.384,"ECOVIAS RIO MINAS","BR-116-RJ","176.15776699029126"
-22.783,-43.383,"ECOVIAS RIO MINAS","BR-116-RJ","176.08592233009708"
-22.782,-43.758,"ECOVIAS RIO MINAS","BR-493-RJ","106.21927710843373"
-22.782,-43.757,"ECOVIAS RIO MINAS","BR-493-RJ","106.10662650602409"
-22.782,-43.756,"ECOVIAS RIO MINAS","BR-493-RJ","105.98373493975903"
-22.782,-43.755,"ECOVIAS RIO MINAS","BR-493-RJ","105.9222891566265"
-22.782,-43.659,"ECOVIAS RIO MINAS","BR-465-RJ","10.528305785123967"
-22.782,-43.39,"ECOVIAS RIO MINAS","BR-116-RJ","176.74150485436891"
-22.782,-43.389,"ECOVIAS RIO MINAS","BR-116-RJ","176.64271844660192"
-22.782,-43.388,"ECOVIAS RIO MINAS","BR-116-RJ","176.54393203883495"
-22.782,-43.387,"ECOVIAS RIO MINAS","BR-116-RJ","176.44514563106796"
-22.782,-43.386,"ECOVIAS RIO MINAS","BR-116-RJ","176.43616504854367"
-22.781,-43.755,"ECOVIAS RIO MINAS","BR-493-RJ","105.87108433734939"
-22.781,-43.754,"ECOVIAS RIO MINAS","BR-493-RJ","105.74819277108433"
-22.781,-43.753,"ECOVIAS RIO MINAS","BR-493-RJ","105.63554216867469"
-22.781,-43.752,"ECOVIAS RIO MINAS","BR-493-RJ","105.60481927710843"
-22.781,-43.66,"ECOVIAS RIO MINAS","BR-465-RJ","10.386570247933886"
-22.781,-43.392,"ECOVIAS RIO MINAS","BR-116-RJ","176.94805825242716"
-22.781,-43.391,"ECOVIAS RIO MINAS","BR-116-RJ","176.84029126213591"
-22.781,-43.39,"ECOVIAS RIO MINAS","BR-116-RJ","176.76844660194175"
-22.78,-43.752,"ECOVIAS RIO MINAS","BR-493-RJ","105.51265060240964"
-22.78,-43.751,"ECOVIAS RIO MINAS","BR-493-RJ","105.39999999999999"
-22.78,-43.75,"ECOVIAS RIO MINAS","BR-493-RJ","105.28734939759036"
-22.78,-43.661,"ECOVIAS RIO MINAS","BR-465-RJ","10.244834710743802"
-22.78,-43.66,"ECOVIAS RIO MINAS","BR-465-RJ","10.366322314049587"
-22.78,-43.394,"ECOVIAS RIO MINAS","BR-116-RJ","177.15461165048544"
-22.78,-43.393,"ECOVIAS RIO MINAS","BR-116-RJ","177.04684466019415"
-22.78,-43.392,"ECOVIAS RIO MINAS","BR-116-RJ","177.01990291262135"
-22.779,-43.75,"ECOVIAS RIO MINAS","BR-493-RJ","105.27710843373494"
-22.779,-43.749,"ECOVIAS RIO MINAS","BR-493-RJ","105.16445783132529"
-22.779,-43.748,"ECOVIAS RIO MINAS","BR-493-RJ","105.03132530120482"
-22.779,-43.662,"ECOVIAS RIO MINAS","BR-465-RJ","10.113223140495869"
-22.779,-43.661,"ECOVIAS RIO MINAS","BR-465-RJ","10.194214876033058"
-22.779,-43.396,"ECOVIAS RIO MINAS","BR-116-RJ","177.37014563106794"
-22.779,-43.395,"ECOVIAS RIO MINAS","BR-116-RJ","177.26237864077669"
-22.779,-43.394,"ECOVIAS RIO MINAS","BR-116-RJ","177.21747572815534"
-22.778,-43.747,"ECOVIAS RIO MINAS","BR-493-RJ","104.88795180722892"
-22.778,-43.746,"ECOVIAS RIO MINAS","BR-493-RJ","104.85722891566265"
-22.778,-43.663,"ECOVIAS RIO MINAS","BR-465-RJ","9.9714876033057855"
-22.778,-43.662,"ECOVIAS RIO MINAS","BR-465-RJ","10.02210743801653"
-22.778,-43.397,"ECOVIAS RIO MINAS","BR-116-RJ","177.48689320388348"
-22.778,-43.396,"ECOVIAS RIO MINAS","BR-116-RJ","177.39708737864078"
-22.777,-43.746,"ECOVIAS RIO MINAS","BR-493-RJ","104.744578313253"
-22.777,-43.745,"ECOVIAS RIO MINAS","BR-493-RJ","104.68313253012047"
-22.777,-43.664,"ECOVIAS RIO MINAS","BR-465-RJ","9.8297520661157023"
-22.777,-43.663,"ECOVIAS RIO MINAS","BR-465-RJ","9.8500000000000014"
-22.777,-43.399,"ECOVIAS RIO MINAS","BR-116-RJ","177.72038834951456"
-22.777,-43.398,"ECOVIAS RIO MINAS","BR-116-RJ","177.60364077669902"
-22.777,-43.397,"ECOVIAS RIO MINAS","BR-116-RJ","177.55873786407767"
-22.776,-43.745,"ECOVIAS RIO MINAS","BR-493-RJ","104.6012048192771"
-22.776,-43.744,"ECOVIAS RIO MINAS","BR-493-RJ","104.51927710843373"
-22.776,-43.665,"ECOVIAS RIO MINAS","BR-465-RJ","9.6778925619834713"
-22.776,-43.664,"ECOVIAS RIO MINAS","BR-465-RJ","9.68801652892562"
-22.776,-43.4,"ECOVIAS RIO MINAS","BR-116-RJ","177.82815533980582"
-22.776,-43.399,"ECOVIAS RIO MINAS","BR-116-RJ","177.72936893203882"
-22.775,-43.744,"ECOVIAS RIO MINAS","BR-493-RJ","104.4578313253012"
-22.775,-43.743,"ECOVIAS RIO MINAS","BR-493-RJ","104.34518072289156"
-22.775,-43.666,"ECOVIAS RIO MINAS","BR-465-RJ","9.5057851239669429"
-22.775,-43.665,"ECOVIAS RIO MINAS","BR-465-RJ","9.5564049586776854"
-22.775,-43.401,"ECOVIAS RIO MINAS","BR-116-RJ","177.95396825396827"
-22.775,-43.4,"ECOVIAS RIO MINAS","BR-116-RJ","177.89101941747572"
-22.774,-43.743,"ECOVIAS RIO MINAS","BR-493-RJ","104.30421686746988"
-22.774,-43.742,"ECOVIAS RIO MINAS","BR-493-RJ","104.19156626506023"
-22.774,-43.668,"ECOVIAS RIO MINAS","BR-465-RJ","9.293181818181818"
-22.774,-43.667,"ECOVIAS RIO MINAS","BR-465-RJ","9.3033057851239676"
-22.774,-43.666,"ECOVIAS RIO MINAS","BR-465-RJ","9.4247933884297517"
-22.774,-43.403,"ECOVIAS RIO MINAS","BR-116-RJ","178.23460317460319"
-22.774,-43.402,"ECOVIAS RIO MINAS","BR-116-RJ","178.09428571428572"
-22.774,-43.401,"ECOVIAS RIO MINAS","BR-116-RJ","178.08349206349206"
-22.773,-43.742,"ECOVIAS RIO MINAS","BR-493-RJ","104.09939759036143"
-22.773,-43.741,"ECOVIAS RIO MINAS","BR-493-RJ","104.06867469879518"
-22.773,-43.669,"ECOVIAS RIO MINAS","BR-465-RJ","9.0805785123966949"
-22.773,-43.668,"ECOVIAS RIO MINAS","BR-465-RJ","9.1818181818181817"
-22.773,-43.404,"ECOVIAS RIO MINAS","BR-116-RJ","178.37492063492064"
-22.773,-43.403,"ECOVIAS RIO MINAS","BR-116-RJ","178.28857142857143"
-22.772,-43.741,"ECOVIAS RIO MINAS","BR-493-RJ","103.94578313253011"
-22.772,-43.671,"ECOVIAS RIO MINAS","BR-465-RJ","8.86797520661157"
-22.772,-43.67,"ECOVIAS RIO MINAS","BR-465-RJ","8.9287190082644639"
-22.772,-43.669,"ECOVIAS RIO MINAS","BR-465-RJ","9.050206611570248"
-22.772,-43.406,"ECOVIAS RIO MINAS","BR-116-RJ","178.64476190476191"
-22.772,-43.405,"ECOVIAS RIO MINAS","BR-116-RJ","178.51523809523809"
-22.772,-43.404,"ECOVIAS RIO MINAS","BR-116-RJ","178.48285714285714"
-22.771,-43.741,"ECOVIAS RIO MINAS","BR-493-RJ","103.8433734939759"
-22.771,-43.74,"ECOVIAS RIO MINAS","BR-493-RJ","103.83313253012048"
-22.771,-43.673,"ECOVIAS RIO MINAS","BR-465-RJ","8.63512396694215"
-22.771,-43.672,"ECOVIAS RIO MINAS","BR-465-RJ","8.6857438016528938"
-22.771,-43.671,"ECOVIAS RIO MINAS","BR-465-RJ","8.807231404958678"
-22.771,-43.407,"ECOVIAS RIO MINAS","BR-116-RJ","178.78507936507938"
-22.771,-43.406,"ECOVIAS RIO MINAS","BR-116-RJ","178.68793650793651"
-22.771,-42.922,"ECOVIAS RIO MINAS","BR-493-RJ",0
-22.77,-43.74,"ECOVIAS RIO MINAS","BR-493-RJ","103.71024096385541"
-22.77,-43.675,"ECOVIAS RIO MINAS","BR-465-RJ","8.4225206611570247"
-22.77,-43.674,"ECOVIAS RIO MINAS","BR-465-RJ","8.4326446280991743"
-22.77,-43.673,"ECOVIAS RIO MINAS","BR-465-RJ","8.5541322314049584"
-22.77,-43.409,"ECOVIAS RIO MINAS","BR-116-RJ","179.06571428571428"
-22.77,-43.408,"ECOVIAS RIO MINAS","BR-116-RJ","178.92539682539683"
-22.77,-43.407,"ECOVIAS RIO MINAS","BR-116-RJ","178.88222222222223"
-22.77,-42.923,"ECOVIAS RIO MINAS","BR-493-RJ","0.0792332268370607"
-22.77,-42.922,"ECOVIAS RIO MINAS","BR-493-RJ","0.05942492012779553"
-22.769,-43.74,"ECOVIAS RIO MINAS","BR-493-RJ","103.58734939759036"
-22.769,-43.676,"ECOVIAS RIO MINAS","BR-465-RJ","8.199793388429752"
-22.769,-43.675,"ECOVIAS RIO MINAS","BR-465-RJ","8.3111570247933884"
-22.769,-43.41,"ECOVIAS RIO MINAS","BR-116-RJ","179.20603174603175"
-22.769,-43.409,"ECOVIAS RIO MINAS","BR-116-RJ","179.07650793650794"
-22.769,-42.923,"ECOVIAS RIO MINAS","BR-493-RJ","0.17827476038338658"
-22.769,-42.922,"ECOVIAS RIO MINAS","BR-493-RJ","0.25750798722044727"
-22.768,-43.739,"ECOVIAS RIO MINAS","BR-493-RJ","103.46445783132529"
-22.768,-43.678,"ECOVIAS RIO MINAS","BR-465-RJ","7.9871900826446289"
-22.768,-43.677,"ECOVIAS RIO MINAS","BR-465-RJ","8.0681818181818183"
-22.768,-43.676,"ECOVIAS RIO MINAS","BR-465-RJ","8.1896694214876042"
-22.768,-43.411,"ECOVIAS RIO MINAS","BR-116-RJ","179.3463492063492"
-22.768,-43.41,"ECOVIAS RIO MINAS","BR-116-RJ","179.27079365079365"
-22.768,-42.923,"ECOVIAS RIO MINAS","BR-493-RJ","0.37635782747603835"
-22.768,-42.922,"ECOVIAS RIO MINAS","BR-493-RJ","0.28722044728434504"
-22.767,-43.739,"ECOVIAS RIO MINAS","BR-493-RJ","103.34156626506024"
-22.767,-43.68,"ECOVIAS RIO MINAS","BR-465-RJ","7.7644628099173554"
-22.767,-43.679,"ECOVIAS RIO MINAS","BR-465-RJ",7.8150826446281
-22.767,-43.678,"ECOVIAS RIO MINAS","BR-465-RJ","7.9365702479338847"
-22.767,-43.413,"ECOVIAS RIO MINAS","BR-116-RJ","179.61619047619047"
-22.767,-43.412,"ECOVIAS RIO MINAS","BR-116-RJ","179.48666666666668"
-22.767,-43.411,"ECOVIAS RIO MINAS","BR-116-RJ","179.47587301587302"
-22.767,-42.923,"ECOVIAS RIO MINAS","BR-493-RJ","0.3961661341853035"
-22.766,-43.739,"ECOVIAS RIO MINAS","BR-493-RJ","103.32108433734939"
-22.766,-43.738,"ECOVIAS RIO MINAS","BR-493-RJ","103.21867469879517"
-22.766,-43.682,"ECOVIAS RIO MINAS","BR-465-RJ","7.5518595041322314"
-22.766,-43.681,"ECOVIAS RIO MINAS","BR-465-RJ","7.57210743801653"
-22.766,-43.68,"ECOVIAS RIO MINAS","BR-465-RJ","7.6935950413223146"
-22.766,-43.415,"ECOVIAS RIO MINAS","BR-116-RJ","179.8752380952381"
-22.766,-43.414,"ECOVIAS RIO MINAS","BR-116-RJ","179.75650793650794"
-22.766,-43.413,"ECOVIAS RIO MINAS","BR-116-RJ","179.68095238095239"
-22.766,-42.925,"ECOVIAS RIO MINAS","BR-493-RJ","0.70319488817891374"
-22.766,-42.924,"ECOVIAS RIO MINAS","BR-493-RJ","0.57444089456869007"
-22.766,-42.923,"ECOVIAS RIO MINAS","BR-493-RJ","0.51501597444089453"
-22.765,-43.738,"ECOVIAS RIO MINAS","BR-493-RJ","103.09578313253012"
-22.765,-43.683,"ECOVIAS RIO MINAS","BR-465-RJ","7.3545454545454545"
-22.765,-43.682,"ECOVIAS RIO MINAS","BR-465-RJ","7.4404958677685951"
-22.765,-43.417,"ECOVIAS RIO MINAS","BR-116-RJ","180.13428571428571"
-22.765,-43.416,"ECOVIAS RIO MINAS","BR-116-RJ","180.00476190476192"
-22.765,-43.415,"ECOVIAS RIO MINAS","BR-116-RJ","179.91841269841271"
-22.765,-42.926,"ECOVIAS RIO MINAS","BR-493-RJ","0.82204472843450482"
-22.765,-42.925,"ECOVIAS RIO MINAS","BR-493-RJ","0.71309904153354631"
-22.764,-43.738,"ECOVIAS RIO MINAS","BR-493-RJ","103.06506024096385"
-22.764,-43.737,"ECOVIAS RIO MINAS","BR-493-RJ","102.97289156626505"
-22.764,-43.684,"ECOVIAS RIO MINAS","BR-465-RJ","7.2181818181818178"
-22.764,-43.683,"ECOVIAS RIO MINAS","BR-465-RJ","7.3181818181818175"
-22.764,-43.419,"ECOVIAS RIO MINAS","BR-116-RJ","180.38253968253969"
-22.764,-43.418,"ECOVIAS RIO MINAS","BR-116-RJ","180.26380952380953"
-22.764,-43.417,"ECOVIAS RIO MINAS","BR-116-RJ","180.17746031746032"
-22.764,-42.929,"ECOVIAS RIO MINAS","BR-493-RJ","1.178594249201278"
-22.764,-42.928,"ECOVIAS RIO MINAS","BR-493-RJ","1.0597444089456869"
-22.764,-42.927,"ECOVIAS RIO MINAS","BR-493-RJ","0.9408945686900958"
-22.764,-42.926,"ECOVIAS RIO MINAS","BR-493-RJ","0.92108626198083066"
-22.763,-43.737,"ECOVIAS RIO MINAS","BR-493-RJ","102.86024096385542"
-22.763,-43.736,"ECOVIAS RIO MINAS","BR-493-RJ","102.83975903614457"
-22.763,-43.685,"ECOVIAS RIO MINAS","BR-465-RJ","7.081818181818182"
-22.763,-43.684,"ECOVIAS RIO MINAS","BR-465-RJ","7.1818181818181817"
-22.763,-43.421,"ECOVIAS RIO MINAS","BR-116-RJ","180.64158730158732"
-22.763,-43.42,"ECOVIAS RIO MINAS","BR-116-RJ","180.5120634920635"
-22.763,-43.419,"ECOVIAS RIO MINAS","BR-116-RJ","180.44730158730158"
-22.763,-42.932,"ECOVIAS RIO MINAS","BR-493-RJ","1.5054313099041534"
-22.763,-42.931,"ECOVIAS RIO MINAS","BR-493-RJ","1.3964856230031948"
-22.763,-42.93,"ECOVIAS RIO MINAS","BR-493-RJ","1.2875399361022364"
-22.763,-42.929,"ECOVIAS RIO MINAS","BR-493-RJ","1.1984025559105431"
-22.762,-43.736,"ECOVIAS RIO MINAS","BR-493-RJ","102.68614457831325"
-22.762,-43.686,"ECOVIAS RIO MINAS","BR-465-RJ","6.9454545454545453"
-22.762,-43.685,"ECOVIAS RIO MINAS","BR-465-RJ","7.0363636363636362"
-22.762,-43.423,"ECOVIAS RIO MINAS","BR-116-RJ","180.88984126984127"
-22.762,-43.422,"ECOVIAS RIO MINAS","BR-116-RJ","180.76031746031745"
-22.762,-43.421,"ECOVIAS RIO MINAS","BR-116-RJ","180.70634920634922"
-22.762,-42.934,"ECOVIAS RIO MINAS","BR-493-RJ","1.7431309904153354"
-22.762,-42.933,"ECOVIAS RIO MINAS","BR-493-RJ","1.6242811501597445"
-22.762,-42.932,"ECOVIAS RIO MINAS","BR-493-RJ","1.5747603833865815"
-22.761,-43.735,"ECOVIAS RIO MINAS","BR-493-RJ","102.54277108433735"
-22.761,-43.687,"ECOVIAS RIO MINAS","BR-465-RJ","6.8090909090909086"
-22.761,-43.686,"ECOVIAS RIO MINAS","BR-465-RJ","6.9090909090909083"
-22.761,-43.425,"ECOVIAS RIO MINAS","BR-116-RJ","181.13809523809525"
-22.761,-43.424,"ECOVIAS RIO MINAS","BR-116-RJ","181.01936507936509"
-22.761,-43.423,"ECOVIAS RIO MINAS","BR-116-RJ","180.96539682539682"
-22.761,-42.935,"ECOVIAS RIO MINAS","BR-493-RJ","1.8916932907348243"
-22.761,-42.934,"ECOVIAS RIO MINAS","BR-493-RJ","1.7926517571884983"
-22.76,-43.735,"ECOVIAS RIO MINAS","BR-493-RJ","102.5222891566265"
-22.76,-43.734,"ECOVIAS RIO MINAS","BR-493-RJ","102.39939759036145"
-22.76,-43.688,"ECOVIAS RIO MINAS","BR-465-RJ","6.672727272727272"
-22.76,-43.687,"ECOVIAS RIO MINAS","BR-465-RJ","6.7454545454545451"
-22.76,-43.427,"ECOVIAS RIO MINAS","BR-116-RJ","181.39437340153455"
-22.76,-43.426,"ECOVIAS RIO MINAS","BR-116-RJ","181.26761904761906"
-22.76,-43.425,"ECOVIAS RIO MINAS","BR-116-RJ","181.22444444444446"
-22.76,-42.935,"ECOVIAS RIO MINAS","BR-493-RJ","1.9412140575079873"
-22.759,-43.734,"ECOVIAS RIO MINAS","BR-493-RJ","102.34819277108433"
-22.759,-43.733,"ECOVIAS RIO MINAS","BR-493-RJ","102.25602409638553"
-22.759,-43.689,"ECOVIAS RIO MINAS","BR-465-RJ","6.5363636363636362"
-22.759,-43.688,"ECOVIAS RIO MINAS","BR-465-RJ","6.6090909090909085"
-22.759,-43.429,"ECOVIAS RIO MINAS","BR-116-RJ","181.65652173913045"
-22.759,-43.428,"ECOVIAS RIO MINAS","BR-116-RJ","181.52020460358057"
-22.759,-43.427,"ECOVIAS RIO MINAS","BR-116-RJ","181.45728900255756"
-22.759,-42.936,"ECOVIAS RIO MINAS","BR-493-RJ","2.0798722044728435"
