snapshot_date;id;marcaId;marcaDescricao;modeloFamiliaId;modeloFamiliaDescricao;modeloId;modeloDescricao;modeloDescricaoReduzida;versaoId;versaoDescricao;corId;corDescricao;tipoTransmissaoId;categoriaId;categoriaDescricao;tipoTransmissaoDescricao;tipoCombustivelId;tipoCombustivelDescricao;anoModelo;anoFabricacao;odometro;preco;precoDe;desconto;cidadeId;cidadeDescricao;siglaEstado;siglaLoja;fotoUrl;pdpUrl;temFoto360;selo;maisProcurado;origem;selos;premium;blindado;type;brand;model;version_raw;manufacture_year;model_year;price;fuel;transmission;version;_brand_norm;_model_norm;_version_norm;fipe_brand;fipe_model;fipe_code;match_score;match_source;first_seen;last_seen;match_accepted
2025-10-15;279391;2;VOLKSWAGEN;17;T-CROSS;4080;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.4 250 TSI 16V TOTAL FLEX AUTOMATICO;1;LONGITUDE;1195;PRATA SARGAS;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2022;2022;40211;123890;;;5351;SÃO PAULO;SP;VCWPC;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279391/volkswagen-tcross-highline-14-250-tsi-16v-total-flex-4p-car--automtico-2022-prata-automatico-seminovo-279391-ae30948a-d3aa-4a75-8507-69a1b80b6478-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-highline-14-250-tsi-16v-total-flex-automatico-279391;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2022;2022;123890;flex;aut.;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross highline 1.4 250 tsi 16v total flex aut;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8619;contains;2025-12-19;2025-12-19;1
2025-10-15;279395;7;CHEVROLET;4;ONIX;3704;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;PLUS LTZ 1.0 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;643;CINZA DRAKE;8;11;SEDAN;AUTOMATICO;4;GASOLINA/ETANOL;2025;2024;23867;110190;;;5351;SÃO PAULO;SP;VCBTN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279395/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car--automtico-2025-cinza-automatico-seminovo-279395-8cf29f00-70c5-4056-b3fe-b842f6f234bc-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-automatico-279395;True;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar - automático;2024;2025;110190;flex;aut.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex aut;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex aut.;004502-0;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;279400;3;FIAT;9;CRONOS;3878;CRONOS DRIVE 1.0 6V FLEX 4P C/AR;DRIVE 1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2025;2024;45304;86090;;;5351;SÃO PAULO;SP;VCLEP;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279400/fiat-cronos-drive-10-6v-flex-4p-car-2025-branco-manual-seminovo-279400-94a00280-72f7-4509-b32e-9a3db3296e60-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-cronos-drive-10-6v-flex-manual-279400;True;True;;1;[];;;sedan;fiat;cronos;cronos drive 1.0 6v flex 4p c/ar;2024;2025;86090;flex;mec.;CRONOS DRIVE 1.0 6V FLEX 4P C/AR flex mec.;fiat;cronos;cronos drive 1.0 6v flex mec;fiat;cronos drive 1.0 6v flex;001553-9;0.9009;contains;2025-12-19;2025-12-19;1
2025-10-15;279402;3;FIAT;9;CRONOS;3884;CRONOS DRIVE 1.3 8V FLEX 4P C/AR;DRIVE 1.3 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2023;43345;79290;;;2830;CARUARU;PE;VCCRR;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279402/fiat-cronos-drive-13-8v-flex-4p-car-2023-branco-manual-seminovo-279402-e059a4f4-39b0-4804-850c-f3eab3ed9c24-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-cronos-drive-13-8v-flex-manual-279402;;True;;1;[];;;sedan;fiat;cronos;cronos drive 1.3 8v flex 4p c/ar;2023;2023;79290;flex;mec.;CRONOS DRIVE 1.3 8V FLEX 4P C/AR flex mec.;fiat;cronos;cronos drive 1.3 8v flex mec;fiat;cronos drive 1.3 8v flex;001505-9;0.9009;contains;2025-12-19;2025-12-19;1
2025-10-15;279408;10;HYUNDAI;46;HB20S;5030;HB20S PLATINUM 1.0 12V GDI TURBO FLEX 4P C/AR - AUTOMÁTICO;PLATINUM 1.0 12V GDI TURBO FLEX AUTOMATICO;1;LONGITUDE;449;BRANCO ATLAS;8;11;SEDAN;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;41531;95290;;;3289;CURITIBA;PR;VCCWB;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279408/hyundai-hb20s-platinum-10-12v-gdi-turbo-flex-4p-car--automtico-2023-branco-automatico-seminovo-279408-b456f368-c331-4aab-8c4d-f8d624979b2f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20s-platinum-10-12v-gdi-turbo-flex-automatico-279408;True;True;;1;[];;;sedan;hyundai;hb20s;hb20s platinum 1.0 12v gdi turbo flex 4p c/ar - automático;2022;2023;95290;flex;aut.;HB20S PLATINUM 1.0 12V GDI TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;hyundai;hb20s;hb20s platinum 1.0 12v gdi turbo flex aut;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.8781;contains;2025-12-19;2025-12-19;1
2025-10-15;279414;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;16541;79590;;;2612;CAMPINA GRANDE;PB;VCSCG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279414/general-motors-onix-lt-10-12v-flex-4p-car-2025-branco-manual-seminovo-279414-1c6ffa72-cd97-4545-9d83-83a33d124edd-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-279414;;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2024;2025;79590;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;279415;5;RENAULT;26;KWID;4441;KWID ZEN 1.0 12V SCE FLEX 4P C/AR;ZEN 1.0 12V SCE FLEX MANUAL;1;LONGITUDE;1119;PRATA ETOILE;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;5439;66490;;;4895;CAMPINAS;SP;VCCPQ;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279415/renault-kwid-zen-10-12v-sce-flex-4p-car-2025-prata-manual-seminovo-279415-6f096931-9490-4a36-a089-d23b1cd824d9-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/renault-kwid-zen-10-12v-sce-flex-manual-279415;True;True;;1;[];;;hatch;renault;kwid;kwid zen 1.0 12v sce flex 4p c/ar;2024;2025;66490;flex;mec.;KWID ZEN 1.0 12V SCE FLEX 4P C/AR flex mec.;renault;kwid;kwid zen 1.0 12v sce flex mec;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8372;contains;2025-12-19;2025-12-19;1
2025-10-15;279418;2;VOLKSWAGEN;17;T-CROSS;4072;T-CROSS 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO;1.0 200 TSI 12V TOTAL FLEX AUTOMATICO;1;LONGITUDE;1183;PRATA PYRIT;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2025;2024;9748;139690;;;5001;GUARULHOS;SP;VCGRU;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279418/volkswagen-tcross-10-200-tsi-12v-total-flex-4p-car--automtico-2025-prata-automatico-seminovo-279418-d466594d-60fc-4dea-9ab9-a577b7fd272a-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-10-200-tsi-12v-total-flex-automatico-279418;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross 1.0 200 tsi 12v total flex 4p c/ar - automático;2024;2025;139690;flex;aut.;T-CROSS 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross 1.0 200 tsi 12v total flex aut;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8316;contains;2025-12-19;2025-12-19;1
2025-10-15;279419;4;JEEP;15;COMPASS;11858;COMPASS BLACKHAWK HURRICANE TURBO 4X4 AT 2.0;BLACKHAWK HURRICANE TURBO 4X4 2.0 AUTOMATICO;1;LONGITUDE;520;BRANCO POLAR COM TETO PRETO;8;9;SUV;AUTOMATICO;1;GASOLINA;2025;2024;6624;238190;;;2170;UBERLÂNDIA;MG;VCUDI;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279419/jeep-compass-blackhawk-hurricane-turbo-4x4-at-20-2025-branco-automatico-seminovo-279419-6b34ff8d-2b89-4426-9b8a-4ff100bb193f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-compass-blackhawk-hurricane-turbo-4x4-20-automatico-279419;;True;;1;[];True;;suv;jeep;compass;compass blackhawk hurricane turbo 4x4 at 2.0;2024;2025;238190;;aut.;COMPASS BLACKHAWK HURRICANE TURBO 4X4 AT 2.0  aut.;jeep;compass;compass blackhawk hurricane turbo 4x4 aut 2.0;jeep;compass black hurricane 2.0 4x4 tb aut.;017096-8;0.7909;contains;2025-12-19;2025-12-19;1
2025-10-15;279423;4;JEEP;131;COMMANDER;7137;COMMANDER OVERLAND 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;OVERLAND 7L 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;520;BRANCO POLAR COM TETO PRETO;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2025;2024;26879;237590;;;5024;INDAIATUBA;SP;VCIND;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279423/jeep-commander-overland-7l-13-16v-turbo-270-flex-4p-car--automtico-2025-branco-automatico-seminovo-279423-ec331ec6-fa54-46ac-99f1-eab2b2d98198-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-commander-overland-7l-13-16v-turbo-270-flex-automatico-279423;;True;;1;[];True;;suv;jeep;commander;commander overland 7l 1.3 16v turbo 270 flex 4p c/ar - automático;2024;2025;237590;flex;aut.;COMMANDER OVERLAND 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;commander;commander overland 1.3 16v turbo 270 flex aut;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.8852;contains;2025-12-19;2025-12-19;1
2025-10-15;279425;3;FIAT;8;ARGO;3856;ARGO 1.0 6V FLEX 4P C/AR;1.0 6V FLEX MANUAL;1;LONGITUDE;802;CINZA SILVERSTONE;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;21809;77990;;;2912;PETROLINA;PE;VCPNA;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279425/fiat-argo-10-6v-flex-4p-car-2025-cinza-manual-seminovo-279425-d280d858-6e81-42f7-8cb0-c5dda4ff2f4c-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-10-6v-flex-manual-279425;True;True;;1;[];;;hatch;fiat;argo;argo 1.0 6v flex 4p c/ar;2024;2025;77990;flex;mec.;ARGO 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo 1.0 6v flex mec;fiat;argo 1.0 6v flex;001509-1;0.8711;contains;2025-12-19;2025-12-19;1
2025-10-15;279432;2;VOLKSWAGEN;13;VIRTUS;3150;VIRTUS 12V TSI FLEX 1.0 4P;12V TSI FLEX 1.0 MANUAL;1;LONGITUDE;4;BRANCO;2;11;SEDAN;MANUAL;18;ÁLC/GASOL;2025;2024;10695;109390;;;847;LINHARES;ES;VCCLN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279432/volkswagen-virtus-12v-tsi-flex-10-4p-2025-branco-manual-seminovo-279432-53b98c15-aef7-4f49-a59b-74fbdc33dc12-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-virtus-12v-tsi-flex-10-manual-279432;True;;;3;[];;;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0 4p;2024;2025;109390;flex;mec.;VIRTUS 12V TSI FLEX 1.0 4P flex mec.;volkswagen;virtus;virtus 12v tsi flex 1.0 mec;vw - volkswagen;virtus tsi 1.0 flex 12v 4p mec.;005542-5;0.8889;contains;2025-12-19;2025-12-19;1
2025-10-15;279435;2;VOLKSWAGEN;57;TAOS;5328;TAOS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.4 250 TSI 16V TOTAL FLEX AUTOMATICO;1;LONGITUDE;76;AZUL ATLANTIC;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2023;20398;159890;;;3661;RIO DE JANEIRO;RJ;VCBAR;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279435/volkswagen-taos-highline-14-250-tsi-16v-total-flex-4p-car--automtico-2023-azul-automatico-seminovo-279435-1e61d4b6-3e7d-4f3d-a3a7-8b9f09bb0b38-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-taos-highline-14-250-tsi-16v-total-flex-automatico-279435;True;True;;1;[];;;suv;volkswagen;taos;taos highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2023;2023;159890;flex;aut.;TAOS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;taos;taos highline 1.4 250 tsi 16v total flex aut;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.854;contains;2025-12-19;2025-12-19;1
2025-10-15;279440;2;VOLKSWAGEN;41;POLO;4836;POLO TRACK 1.0 12V FLEX 4P C/AR;TRACK 1.0 12V FLEX MANUAL;1;LONGITUDE;1209;PRATA SIRIUS;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;41428;78990;;;3661;RIO DE JANEIRO;RJ;VCITD;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279440/volkswagen-polo-track-10-12v-flex-4p-car-2025-prata-manual-seminovo-279440-915297a1-84bf-47dd-8ad9-562dfb116f14-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-polo-track-10-12v-flex-manual-279440;True;True;;1;[];;;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;78990;flex;mec.;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.;volkswagen;polo;polo track 1.0 12v flex mec;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.8394;contains;2025-12-19;2025-12-19;1
2025-10-15;279445;7;CHEVROLET;39;TRACKER;10039;TRACKER PREMIER 1.2 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;PREMIER 1.2 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;788;CINZA SATIN STEEL;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;41493;119490;;;5351;SÃO PAULO;SP;VCWPC;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279445/general-motors-tracker-premier-12-12v-turbo-flex-4p-car--automtico-2023-cinza-automatico-seminovo-279445-24801098-3c64-4a76-a306-4f16699f0966-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-tracker-premier-12-12v-turbo-flex-automatico-279445;True;True;;1;[];;;suv;chevrolet;tracker;tracker premier 1.2 12v turbo flex 4p c/ar - automático;2022;2023;119490;flex;aut.;TRACKER PREMIER 1.2 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;tracker;tracker premier 1.2 12v turbo flex aut;gm - chevrolet;tracker premier 1.2 turbo 12v flex aut.;004525-0;0.9474;contains;2025-12-19;2025-12-19;1
2025-10-15;279447;7;CHEVROLET;4;ONIX;3703;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR;PLUS LTZ 1.0 12V TURBO FLEX MANUAL;1;LONGITUDE;1215;PRATA SWITCHBLADE;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2022;47656;79190;;;3660;RIO DAS OSTRAS;RJ;VCROS;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279447/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car-2023-prata-manual-seminovo-279447-383f6e60-92b0-4c2d-8a8a-622dd7a32402-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-manual-279447;True;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar;2022;2023;79190;flex;mec.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR flex mec.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex mec;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex mec.;004503-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;279449;7;CHEVROLET;4;ONIX;3703;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR;PLUS LTZ 1.0 12V TURBO FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2022;36336;79990;;;3643;NOVA IGUAÇU;RJ;VCNIG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279449/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car-2023-branco-manual-seminovo-279449-ada0d82c-699e-4f6a-9b16-6bb2c66fa519-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-manual-279449;True;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar;2022;2023;79990;flex;mec.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR flex mec.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex mec;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex mec.;004503-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;279450;4;JEEP;1;RENEGADE;3364;RENEGADE LONGITUDE 1.8 16V FLEX 4P C/AR - AUTOMÁTICO;LONGITUDE 1.8 16V FLEX AUTOMATICO;1;LONGITUDE;5;PRETO;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2021;2021;58406;91490;;;5351;SÃO PAULO;SP;VCCTN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279450/jeep-renegade-longitude-18-16v-flex-4p-car--automtico-2021-preto-automatico-seminovo-279450-8e20a97d-1c30-4bf3-b32e-e083ad9dae58-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-renegade-longitude-18-16v-flex-automatico-279450;True;True;;1;[];;;suv;jeep;renegade;renegade longitude 1.8 16v flex 4p c/ar - automático;2021;2021;91490;flex;aut.;RENEGADE LONGITUDE 1.8 16V FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;renegade;renegade longitude 1.8 16v flex aut;jeep;renegade longitude 1.8 4x2 flex 16v aut.;017035-6;0.8808;contains;2025-12-19;2025-12-19;1
2025-10-15;279457;4;JEEP;131;COMMANDER;7115;COMMANDER LIMITED 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;LIMITED 7L 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;1091;PRATA BILLET COM TETO PRETO;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;34010;164990;;;5176;OSASCO;SP;VCSOS;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279457/jeep-commander-limited-7l-13-16v-turbo-270-flex-4p-car--automtico-2023-prata-automatico-seminovo-279457-5ae1660d-4ada-44c7-9f2c-2b1c24fdcf4b-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-commander-limited-7l-13-16v-turbo-270-flex-automatico-279457;;True;;1;[];True;;suv;jeep;commander;commander limited 7l 1.3 16v turbo 270 flex 4p c/ar - automático;2022;2023;164990;flex;aut.;COMMANDER LIMITED 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;commander;commander limited 1.3 16v turbo 270 flex aut;jeep;commander limited t270 1.3 tb flex aut.;017081-0;0.8836;contains;2025-12-19;2025-12-19;1
2025-10-15;279460;2;VOLKSWAGEN;41;POLO;4836;POLO TRACK 1.0 12V FLEX 4P C/AR;TRACK 1.0 12V FLEX MANUAL;1;LONGITUDE;1209;PRATA SIRIUS;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;42987;77690;;;3289;CURITIBA;PR;VCCWB;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279460/volkswagen-polo-track-10-12v-flex-4p-car-2025-prata-manual-seminovo-279460-6c6ba394-9ea4-4b8f-baf0-0d24e5554185-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-polo-track-10-12v-flex-manual-279460;True;True;;1;[];;;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;77690;flex;mec.;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.;volkswagen;polo;polo track 1.0 12v flex mec;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.8394;contains;2025-12-19;2025-12-19;1
2025-10-15;279466;3;FIAT;8;ARGO;3860;ARGO DRIVE 1.0 6V FLEX 4P C/AR;DRIVE 1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;39353;74290;;;5351;SÃO PAULO;SP;VCWPC;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279466/fiat-argo-drive-10-6v-flex-4p-car-2025-branco-manual-seminovo-279466-67886f17-05c7-4ed6-9adf-bc900cb7858c-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-drive-10-6v-flex-manual-279466;True;True;;1;[];;;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;74290;flex;mec.;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo drive 1.0 6v flex mec;fiat;argo drive 1.0 6v flex;001494-0;0.8977;contains;2025-12-19;2025-12-19;1
2025-10-15;279476;11;PEUGEOT;10;208;3929;208 HATCH LIKE 1.0 6V FLEX 4P C/AR;HATCH LIKE 1.0 6V FLEX MANUAL;1;LONGITUDE;453;BRANCO BANQUISE;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2023;2023;47370;68690;;;5335;SÃO CARLOS;SP;VCSAC;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279476/peugeot-208-hatch-like-10-6v-flex-4p-car-2023-branco-manual-seminovo-279476-2bf0147d-6048-4c00-b727-717e1a8e3f2b-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/peugeot-208-hatch-like-10-6v-flex-manual-279476;;True;;1;[];;;hatch;peugeot;208;208 hatch like 1.0 6v flex 4p c/ar;2023;2023;68690;flex;mec.;208 HATCH LIKE 1.0 6V FLEX 4P C/AR flex mec.;peugeot;208;208 hatch like 1.0 6v flex mec;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.8372;contains;2025-12-19;2025-12-19;1
2025-10-15;279477;4;JEEP;1;RENEGADE;3353;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;LONGITUDE 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;519;BRANCO POLAR;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2023;36064;114690;;;3661;RIO DE JANEIRO;RJ;VCITD;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279477/jeep-renegade-longitude-13-16v-turbo-270-flex-4p-car--automtico-2023-branco-automatico-seminovo-279477-aa0a6eaf-b65f-49b3-a3c8-940455ba9424-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-renegade-longitude-13-16v-turbo-270-flex-automatico-279477;True;True;;1;[];;;suv;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex 4p c/ar - automático;2023;2023;114690;flex;aut.;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex aut;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8292;contains;2025-12-19;2025-12-19;1
2025-10-15;279484;3;FIAT;24;STRADA;4294;NOVA STRADA ENDURANCE CABINE PLUS 1.4 8V FLEX 2P C/AR;NOVA ENDURANCE CABINE PLUS 1.4 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;14;PICK-UP;MANUAL;4;GASOLINA/ETANOL;2023;2023;42045;86090;;;5351;SÃO PAULO;SP;VCLEP;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279484/fiat-nova-strada-endurance-cabine-plus-14-8v-flex-2p-car-2023-branco-manual-seminovo-279484-61fe12ef-19d7-4115-add3-8ba62f743ed4-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-strada-nova-endurance-cabine-plus-14-8v-flex-manual-279484;True;True;;1;[];;;pick-up;fiat;strada;nova strada endurance cabine plus 1.4 8v flex 2p c/ar;2023;2023;86090;flex;mec.;NOVA STRADA ENDURANCE CABINE PLUS 1.4 8V FLEX 2P C/AR flex mec.;fiat;strada;nova strada endurance cabine plus 1.4 8v flex mec;fiat;strada endurance 1.4 flex 8v cs plus;001526-1;0.6626;contains;2025-12-19;2025-12-19;1
2025-10-15;279494;3;FIAT;8;ARGO;3860;ARGO DRIVE 1.0 6V FLEX 4P C/AR;DRIVE 1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;45448;73890;;;5351;SÃO PAULO;SP;VCSAM;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/279494/fiat-argo-drive-10-6v-flex-4p-car-2025-branco-manual-seminovo-279494-098fb402-412f-4189-8823-afc8cd87adf3-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-drive-10-6v-flex-manual-279494;True;True;;1;[];;;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;73890;flex;mec.;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo drive 1.0 6v flex mec;fiat;argo drive 1.0 6v flex;001494-0;0.8977;contains;2025-12-19;2025-12-19;1
